train loss,test loss
0.00026545330784775593,0.07408075258135796
0.00025473145421806606,0.07308220863342285
0.0002534302033466424,0.07324724346399307
0.00025953000913951944,0.07296337112784386
0.0002659327061901316,0.07753621637821198
0.00026337752127026927,0.07244706004858018
0.0002563096512247442,0.07198106124997139
0.000251757012974993,0.07497333139181137
0.0002574521792058619,0.07978858649730683
0.00025208217818200874,0.0747240088880062
0.000245866451688071,0.07467123344540597
0.0002457698544870645,0.0727117232978344
0.0002501101537393558,0.07373835816979409
0.00025075556345985334,0.08159069940447808
0.0002525755617403446,0.07373796254396439
0.00024446668244631776,0.07249357998371124
0.0002486896800233963,0.07281168699264526
0.00024479825478494,0.07331774830818176
0.00023884142716563658,0.07521386817097664
0.00024123316078635134,0.0729600340127945
0.00023810630050660232,0.07355229258537292
0.00024040009469127253,0.07489951029419899
0.00023745839029267344,0.07297448068857193
0.00024166944136690778,0.07529440373182297
0.00024347085228524493,0.07500063925981522
0.0002316410376540919,0.07215265706181526
0.00023824337362254706,0.07422825247049332
0.00023445895887564688,0.07228297591209412
0.00023274433309251674,0.07529326751828194
0.00023551887760302724,0.07407373413443566
0.00024000700605585429,0.07433543354272842
0.00023528298912013694,0.07578889802098274
0.00023769004206613617,0.07391478046774864
0.0002359259120177014,0.07346553355455399
0.0002292871684358831,0.07616469785571098
